x y t u
0.15625 0.21875 0.59375 0.962901
0.1875 0.21875 0.59375 0.969934
0.15625 0.25 0.59375 0.9703
0.1875 0.25 0.59375 0.977442
0.15625 0.21875 0.625 0.962823
0.1875 0.21875 0.625 0.971689
0.15625 0.25 0.625 0.967994
0.1875 0.25 0.625 0.976956
0.21875 0.21875 0.59375 0.975204
0.25 0.21875 0.59375 0.978653
0.21875 0.25 0.59375 0.982795
0.25 0.25 0.59375 0.986298
0.21875 0.21875 0.625 0.97884
0.25 0.21875 0.625 0.984197
0.21875 0.25 0.625 0.984185
0.25 0.25 0.625 0.989602
0 0 0.65625 0.822544
0.03125 0 0.65625 0.837418
0 0.03125 0.65625 0.834405
0.03125 0.03125 0.65625 0.849726
0.0625 0 0.65625 0.85142
0.0625 0.03125 0.65625 0.864155
0 0.0625 0.65625 0.845216
0.03125 0.0625 0.65625 0.860947
0.0625 0.0625 0.65625 0.87577
0 0 0.6875 0.809154
0.03125 0 0.6875 0.825379
0 0.03125 0.6875 0.819658
0.03125 0.03125 0.6875 0.836316
0.0625 0 0.6875 0.840884
0.0625 0.03125 0.6875 0.852245
0 0.0625 0.6875 0.829093
0.03125 0.0625 0.6875 0.846146
0.0625 0.0625 0.6875 0.862459
0.09375 0 0.65625 0.864438
0.09375 0.03125 0.65625 0.877575
0.125 0 0.65625 0.876356
0.125 0.03125 0.65625 0.889868
0.09375 0.0625 0.65625 0.889562
0.125 0.0625 0.65625 0.9022
0.09375 0 0.6875 0.855552
0.09375 0.03125 0.6875 0.86732
0.125 0 0.6875 0.869261
0.125 0.03125 0.6875 0.881418
0.09375 0.0625 0.6875 0.877905
0.125 0.0625 0.6875 0.892356
0 0.09375 0.65625 0.85488
0.03125 0.09375 0.65625 0.870982
0.0625 0.09375 0.65625 0.88616
0 0.125 0.65625 0.86331
0.03125 0.125 0.65625 0.879737
0.0625 0.125 0.65625 0.895228
0 0.09375 0.6875 0.837377
0.03125 0.09375 0.6875 0.854778
0.0625 0.09375 0.6875 0.871432
0 0.125 0.6875 0.844433
0.03125 0.125 0.6875 0.862133
0.0625 0.125 0.6875 0.879079
0.09375 0.09375 0.65625 0.900288
0.125 0.09375 0.65625 0.913239
0.09375 0.125 0.65625 0.909652
0.125 0.125 0.65625 0.922878
0.09375 0.09375 0.6875 0.887207
0.125 0.09375 0.6875 0.901972
0.09375 0.125 0.6875 0.895137
0.125 0.125 0.6875 0.910171
0 0 0.71875 0.788313
0.03125 0 0.71875 0.805603
0 0.03125 0.71875 0.797714
0.03125 0.03125 0.71875 0.815422
0.0625 0 0.71875 0.822345
0.0625 0.03125 0.71875 0.832581
0 0.0625 0.71875 0.80607
0.03125 0.0625 0.71875 0.824156
0.0625 0.0625 0.71875 0.841689
0 0 0.75 0.761905
0.03125 0 0.75 0.779893
0 0.03125 0.75 0.770504
0.03125 0.03125 0.75 0.788901
0.0625 0 0.75 0.797508
0.0625 0.03125 0.75 0.806928
0 0.0625 0.75 0.778116
0.03125 0.0625 0.75 0.796879
0.0625 0.0625 0.75 0.815275
0.09375 0 0.71875 0.838423
0.09375 0.03125 0.71875 0.849068
0.125 0 0.71875 0.853716
0.125 0.03125 0.71875 0.864759
0.09375 0.0625 0.71875 0.858544
0.125 0.0625 0.71875 0.874594
0.09375 0 0.75 0.814638
0.09375 0.03125 0.75 0.82447
0.125 0 0.75 0.831169
0.125 0.03125 0.75 0.841408
0.09375 0.0625 0.75 0.833187
0.125 0.0625 0.75 0.850491
0 0.09375 0.71875 0.813309
0.03125 0.09375 0.71875 0.831725
0.0625 0.09375 0.71875 0.849586
0 0.125 0.71875 0.819366
0.03125 0.125 0.71875 0.838061
0.0625 0.125 0.71875 0.856198
0 0.09375 0.75 0.784674
0.03125 0.09375 0.75 0.803758
0.0625 0.09375 0.75 0.822476
0 0.125 0.75 0.790123
0.03125 0.125 0.75 0.809476
0.0625 0.125 0.75 0.828464
0.09375 0.09375 0.71875 0.866764
0.125 0.09375 0.71875 0.883127
0.09375 0.125 0.71875 0.873648
0.125 0.125 0.71875 0.890275
0.09375 0.09375 0.75 0.840709
0.125 0.09375 0.75 0.858331
0.09375 0.125 0.75 0.846966
0.125 0.125 0.75 0.864854
0.15625 0 0.65625 0.887069
0.15625 0.03125 0.65625 0.90092
0.1875 0 0.65625 0.896474
0.1875 0.03125 0.65625 0.910628
0.15625 0.0625 0.65625 0.913567
0.1875 0.0625 0.65625 0.923554
0.15625 0 0.6875 0.881896
0.15625 0.03125 0.6875 0.894416
0.1875 0 0.6875 0.893342
0.1875 0.03125 0.6875 0.906197
0.15625 0.0625 0.6875 0.905685
0.1875 0.0625 0.6875 0.91777
0.21875 0 0.65625 0.90448
0.21875 0.03125 0.65625 0.918893
0.25 0 0.65625 0.911007
0.25 0.03125 0.65625 0.925633
0.21875 0.0625 0.65625 0.93206
0.25 0.0625 0.65625 0.938997
0.21875 0 0.6875 0.903492
0.21875 0.03125 0.6875 0.916647
0.25 0 0.6875 0.912247
0.25 0.03125 0.6875 0.925664
0.21875 0.0625 0.6875 0.928494
0.25 0.0625 0.6875 0.93775
0.15625 0.09375 0.65625 0.924891
0.1875 0.09375 0.65625 0.935131
0.15625 0.125 0.65625 0.934782
0.1875 0.125 0.65625 0.945245
0.15625 0.09375 0.6875 0.915595
0.1875 0.09375 0.6875 0.92795
0.15625 0.125 0.6875 0.924047
0.1875 0.125 0.6875 0.936636
0.21875 0.09375 0.65625 0.943855
0.25 0.09375 0.65625 0.950972
0.21875 0.125 0.65625 0.954162
0.25 0.125 0.65625 0.961437
0.21875 0.09375 0.6875 0.938918
0.25 0.09375 0.6875 0.948386
0.21875 0.125 0.6875 0.947813
0.25 0.125 0.6875 0.957464
0.15625 0 0.71875 0.868103
0.15625 0.03125 0.71875 0.879528
0.1875 0 0.71875 0.881463
0.1875 0.03125 0.71875 0.89325
0.15625 0.0625 0.71875 0.889707
0.1875 0.0625 0.71875 0.903754
0.15625 0 0.75 0.846981
0.15625 0.03125 0.75 0.85762
0.1875 0 0.75 0.861953
0.1875 0.03125 0.75 0.872977
0.15625 0.0625 0.75 0.86706
0.1875 0.0625 0.75 0.882764
0.21875 0 0.71875 0.893678
0.21875 0.03125 0.71875 0.905801
0.25 0 0.71875 0.904636
0.25 0.03125 0.71875 0.917064
0.21875 0.0625 0.71875 0.916607
0.25 0.0625 0.71875 0.928146
0.21875 0 0.75 0.875962
0.21875 0.03125 0.75 0.887355
0.25 0 0.75 0.888889
0.25 0.03125 0.75 0.900628
0.21875 0.0625 0.75 0.897472
0.25 0.0625 0.75 0.911055
0.15625 0.09375 0.71875 0.898541
0.1875 0.09375 0.71875 0.912873
0.15625 0.125 0.71875 0.905944
0.1875 0.125 0.71875 0.920516
0.15625 0.09375 0.75 0.875212
0.1875 0.09375 0.75 0.891217
0.15625 0.125 0.75 0.881996
0.1875 0.125 0.75 0.898254
0.21875 0.09375 0.71875 0.925992
0.25 0.09375 0.71875 0.937773
0.21875 0.125 0.71875 0.93386
0.25 0.125 0.71875 0.945845
0.21875 0.09375 0.75 0.906213
0.25 0.09375 0.75 0.920067
0.21875 0.125 0.75 0.913492
0.25 0.125 0.75 0.927574
0 0.15625 0.65625 0.870426
0.03125 0.15625 0.65625 0.887128
0.0625 0.15625 0.65625 0.902885
0 0.1875 0.65625 0.876158
0.03125 0.1875 0.65625 0.893083
0.0625 0.1875 0.65625 0.909054
0 0.15625 0.6875 0.850195
0.03125 0.15625 0.6875 0.86814
0.0625 0.15625 0.6875 0.885326
0 0.1875 0.6875 0.854606
0.03125 0.1875 0.6875 0.87274
0.0625 0.1875 0.6875 0.890111
0.09375 0.15625 0.65625 0.91756
0.125 0.15625 0.65625 0.931021
0.09375 0.1875 0.65625 0.923933
0.125 0.1875 0.65625 0.937583
0.09375 0.15625 0.6875 0.901616
0.125 0.15625 0.6875 0.916872
0.09375 0.1875 0.6875 0.90658
0.125 0.1875 0.6875 0.922006
0 0.21875 0.65625 0.880449
0.03125 0.21875 0.65625 0.897541
0.0625 0.21875 0.65625 0.913672
0 0.25 0.65625 0.883257
0.03125 0.25 0.65625 0.900456
0.0625 0.25 0.65625 0.916692
0 0.21875 0.6875 0.857625
0.03125 0.21875 0.6875 0.875887
0.0625 0.21875 0.6875 0.893384
0 0.25 0.6875 0.859222
0.03125 0.25 0.6875 0.87755
0.0625 0.25 0.6875 0.895113
0.09375 0.21875 0.65625 0.928704
0.125 0.21875 0.65625 0.942497
0.09375 0.25 0.65625 0.931823
0.125 0.25 0.65625 0.945709
0.09375 0.21875 0.6875 0.909975
0.125 0.21875 0.6875 0.925518
0.09375 0.25 0.6875 0.911767
0.125 0.25 0.6875 0.927371
0 0.15625 0.71875 0.824186
0.03125 0.15625 0.71875 0.843102
0.0625 0.15625 0.71875 0.861461
0 0.1875 0.71875 0.827721
0.03125 0.1875 0.71875 0.846802
0.0625 0.1875 0.71875 0.865323
0 0.15625 0.75 0.794414
0.03125 0.15625 0.75 0.813979
0.0625 0.15625 0.75 0.833181
0 0.1875 0.75 0.797508
0.03125 0.1875 0.75 0.817226
0.0625 0.1875 0.75 0.836583
0.09375 0.15625 0.71875 0.879128
0.125 0.15625 0.71875 0.895967
0.09375 0.1875 0.71875 0.88315
0.125 0.1875 0.71875 0.900146
0.09375 0.15625 0.75 0.851897
0.125 0.15625 0.75 0.869997
0.09375 0.1875 0.75 0.855453
0.125 0.1875 0.75 0.873706
0 0.21875 0.71875 0.82994
0.03125 0.21875 0.71875 0.849123
0.0625 0.21875 0.71875 0.867746
0 0.25 0.71875 0.830821
0.03125 0.25 0.71875 0.850043
0.0625 0.25 0.71875 0.868705
0 0.21875 0.75 0.799375
0.03125 0.21875 0.75 0.819187
0.0625 0.21875 0.75 0.838637
0 0.25 0.75 0.8
0.03125 0.25 0.75 0.819842
0.0625 0.25 0.75 0.839322
0.09375 0.21875 0.71875 0.885674
0.125 0.21875 0.71875 0.902767
0.09375 0.25 0.71875 0.886672
0.125 0.25 0.71875 0.903803
0.09375 0.21875 0.75 0.8576
0.125 0.21875 0.75 0.875946
0.09375 0.25 0.75 0.858317
0.125 0.25 0.75 0.876692
0.15625 0.15625 0.65625 0.943138
0.1875 0.15625 0.65625 0.953793
0.15625 0.1875 0.65625 0.949875
0.1875 0.1875 0.65625 0.960684
0.15625 0.15625 0.6875 0.930957
0.1875 0.15625 0.6875 0.943737
0.15625 0.1875 0.6875 0.93625
0.1875 0.1875 0.6875 0.949178
0.21875 0.15625 0.65625 0.962873
0.25 0.15625 0.65625 0.970283
0.21875 0.1875 0.65625 0.969898
0.25 0.1875 0.65625 0.977417
0.21875 0.15625 0.6875 0.955086
0.25 0.15625 0.6875 0.964888
0.21875 0.1875 0.6875 0.96066
0.25 0.1875 0.6875 0.970579
0.15625 0.21875 0.65625 0.954919
0.1875 0.21875 0.65625 0.965844
0.15625 0.25 0.65625 0.958216
0.1875 0.25 0.65625 0.969217
0.15625 0.21875 0.6875 0.939872
0.1875 0.21875 0.6875 0.952901
0.15625 0.25 0.6875 0.941783
0.1875 0.25 0.6875 0.954865
0.21875 0.21875 0.65625 0.975158
0.25 0.21875 0.65625 0.982761
0.21875 0.25 0.65625 0.978597
0.25 0.25 0.65625 0.986253
0.21875 0.21875 0.6875 0.964474
0.25 0.21875 0.6875 0.974473
0.21875 0.25 0.6875 0.966487
0.25 0.25 0.6875 0.976527
0.15625 0.15625 0.71875 0.91184
0.1875 0.15625 0.71875 0.926605
0.15625 0.1875 0.71875 0.916168
0.1875 0.1875 0.71875 0.931076
0.15625 0.15625 0.75 0.887345
0.1875 0.15625 0.75 0.903804
0.15625 0.1875 0.75 0.891205
0.1875 0.1875 0.75 0.907809
0.21875 0.15625 0.71875 0.940129
0.25 0.15625 0.71875 0.952278
0.21875 0.1875 0.71875 0.944732
0.25 0.1875 0.71875 0.957002
0.21875 0.15625 0.75 0.919234
0.25 0.15625 0.75 0.933495
0.21875 0.1875 0.75 0.923378
0.25 0.1875 0.75 0.93777
0.15625 0.21875 0.71875 0.918883
0.1875 0.21875 0.71875 0.93388
0.15625 0.25 0.71875 0.919956
0.1875 0.25 0.71875 0.934989
0.15625 0.21875 0.75 0.893535
0.1875 0.21875 0.75 0.910227
0.15625 0.25 0.75 0.894312
0.1875 0.25 0.75 0.911033
0.21875 0.21875 0.71875 0.947619
0.25 0.21875 0.71875 0.959966
0.21875 0.25 0.71875 0.948761
0.25 0.25 0.71875 0.961137
0.21875 0.21875 0.75 0.92588
0.25 0.21875 0.75 0.940351
0.21875 0.25 0.75 0.926713
0.25 0.25 0.75 0.941211
0.28125 0 0.53125 0.830354
0.28125 0.03125 0.53125 0.849596
0.3125 0 0.53125 0.828545
0.3125 0.03125 0.53125 0.847699
0.28125 0.0625 0.53125 0.868268
0.3125 0.0625 0.53125 0.866286
0.28125 0 0.5625 0.859379
0.28125 0.03125 0.5625 0.87775
0.3125 0 0.5625 0.858095
0.3125 0.03125 0.5625 0.876409
0.28125 0.0625 0.5625 0.895346
0.3125 0.0625 0.5625 0.893949
0.34375 0 0.53125 0.825411
0.34375 0.03125 0.53125 0.844416
0.375 0 0.53125 0.820982
0.375 0.03125 0.53125 0.839779
0.34375 0.0625 0.53125 0.862855
0.375 0.0625 0.53125 0.858011
0.34375 0 0.5625 0.855384
0.34375 0.03125 0.5625 0.873579
0.375 0 0.5625 0.851273
0.375 0.03125 0.5625 0.869288
0.34375 0.0625 0.5625 0.891002
0.375 0.0625 0.5625 0.886536
0.28125 0.09375 0.53125 0.886236
0.3125 0.09375 0.53125 0.88417
0.28125 0.125 0.53125 0.903362
0.3125 0.125 0.53125 0.901214
0.28125 0.09375 0.5625 0.912024
0.3125 0.09375 0.5625 0.910573
0.28125 0.125 0.5625 0.927644
0.3125 0.125 0.5625 0.926143
0.34375 0.09375 0.53125 0.880595
0.375 0.09375 0.53125 0.875548
0.34375 0.125 0.53125 0.897499
0.375 0.125 0.53125 0.892256
0.34375 0.09375 0.5625 0.907515
0.375 0.09375 0.5625 0.90288
0.34375 0.125 0.5625 0.922977
0.375 0.125 0.5625 0.918183
0.28125 0 0.59375 0.884551
0.28125 0.03125 0.59375 0.90183
0.3125 0 0.59375 0.884319
0.3125 0.03125 0.59375 0.901588
0.28125 0.0625 0.59375 0.918135
0.3125 0.0625 0.59375 0.917883
0.28125 0 0.625 0.903967
0.28125 0.03125 0.625 0.920014
0.3125 0 0.625 0.905315
0.3125 0.03125 0.625 0.92141
0.28125 0.0625 0.625 0.934916
0.3125 0.0625 0.625 0.936357
0.34375 0 0.59375 0.882564
0.34375 0.03125 0.59375 0.89976
0.375 0 0.59375 0.879302
0.375 0.03125 0.59375 0.896368
0.34375 0.0625 0.59375 0.915987
0.375 0.0625 0.59375 0.91247
0.34375 0 0.625 0.905064
0.34375 0.03125 0.625 0.921148
0.375 0 0.625 0.903217
0.375 0.03125 0.625 0.919233
0.34375 0.0625 0.625 0.936087
0.375 0.0625 0.625 0.934108
0.28125 0.09375 0.59375 0.933325
0.3125 0.09375 0.59375 0.933063
0.28125 0.125 0.59375 0.947261
0.3125 0.125 0.59375 0.946991
0.28125 0.09375 0.625 0.948536
0.3125 0.09375 0.625 0.950019
0.28125 0.125 0.625 0.960742
0.3125 0.125 0.625 0.962264
0.34375 0.09375 0.59375 0.931104
0.375 0.09375 0.59375 0.927468
0.34375 0.125 0.59375 0.944971
0.375 0.125 0.59375 0.941225
0.34375 0.09375 0.625 0.94974
0.375 0.09375 0.625 0.947702
0.34375 0.125 0.625 0.961977
0.375 0.125 0.625 0.959885
0.40625 0 0.53125 0.8153
0.40625 0.03125 0.53125 0.833831
0.4375 0 0.53125 0.808418
0.4375 0.03125 0.53125 0.826631
0.40625 0.0625 0.53125 0.851801
0.4375 0.0625 0.53125 0.844285
0.40625 0 0.5625 0.845801
0.40625 0.03125 0.5625 0.863579
0.4375 0 0.5625 0.839022
0.4375 0.03125 0.5625 0.856509
0.40625 0.0625 0.5625 0.880596
0.4375 0.0625 0.5625 0.873244
0.46875 0 0.53125 0.800398
0.46875 0.03125 0.53125 0.818244
0.5 0 0.53125 0.79131
0.5 0.03125 0.53125 0.808746
0.46875 0.0625 0.53125 0.835536
0.5 0.0625 0.53125 0.825632
0.46875 0 0.5625 0.831
0.46875 0.03125 0.5625 0.848147
0.5 0 0.5625 0.821808
0.5 0.03125 0.5625 0.838571
0.46875 0.0625 0.5625 0.86455
0.5 0.0625 0.5625 0.854599
0.40625 0.09375 0.53125 0.869081
0.4375 0.09375 0.53125 0.861256
0.40625 0.125 0.53125 0.885539
0.4375 0.125 0.53125 0.877415
0.40625 0.09375 0.5625 0.896718
0.4375 0.09375 0.5625 0.889093
0.40625 0.125 0.5625 0.911809
0.4375 0.125 0.5625 0.903925
0.46875 0.09375 0.53125 0.852151
0.5 0.09375 0.53125 0.841849
0.46875 0.125 0.53125 0.867964
0.5 0.125 0.53125 0.857278
0.46875 0.09375 0.5625 0.88008
0.5 0.09375 0.5625 0.869768
0.46875 0.125 0.5625 0.894609
0.5 0.125 0.5625 0.883954
0.40625 0 0.59375 0.874568
0.40625 0.03125 0.59375 0.891446
0.4375 0 0.59375 0.86841
0.4375 0.03125 0.59375 0.885045
0.40625 0.0625 0.59375 0.907367
0.4375 0.0625 0.59375 0.900733
0.40625 0 0.625 0.899793
0.40625 0.03125 0.625 0.915685
0.4375 0 0.625 0.894829
0.4375 0.03125 0.625 0.910541
0.40625 0.0625 0.625 0.930442
0.4375 0.0625 0.625 0.925129
0.46875 0 0.59375 0.860887
0.46875 0.03125 0.59375 0.877229
0.5 0 0.59375 0.852074
0.5 0.03125 0.59375 0.868076
0.46875 0.0625 0.59375 0.892636
0.5 0.0625 0.59375 0.883157
0.46875 0 0.625 0.888375
0.46875 0.03125 0.625 0.903856
0.5 0 0.625 0.880496
0.5 0.03125 0.625 0.895699
0.46875 0.0625 0.625 0.918227
0.5 0.0625 0.625 0.909806
0.40625 0.09375 0.59375 0.922195
0.4375 0.09375 0.59375 0.915341
0.40625 0.125 0.59375 0.935793
0.4375 0.125 0.59375 0.928735
0.40625 0.09375 0.625 0.943928
0.4375 0.09375 0.625 0.938459
0.40625 0.125 0.625 0.956013
0.4375 0.125 0.625 0.950402
0.46875 0.09375 0.59375 0.906978
0.5 0.09375 0.59375 0.897191
0.46875 0.125 0.59375 0.920126
0.5 0.125 0.59375 0.910053
0.46875 0.09375 0.625 0.931355
0.5 0.09375 0.625 0.922691
0.46875 0.125 0.625 0.943115
0.5 0.125 0.625 0.93423
0.28125 0.15625 0.53125 0.919503
0.3125 0.15625 0.53125 0.917278
0.28125 0.1875 0.53125 0.934519
0.3125 0.1875 0.53125 0.93222
0.28125 0.15625 0.5625 0.942065
0.3125 0.15625 0.5625 0.940517
0.28125 0.1875 0.5625 0.955151
0.3125 0.1875 0.5625 0.953559
0.34375 0.15625 0.53125 0.913429
0.375 0.15625 0.53125 0.907997
0.34375 0.1875 0.53125 0.928244
0.375 0.1875 0.53125 0.922635
0.34375 0.15625 0.5625 0.937252
0.375 0.15625 0.5625 0.932307
0.34375 0.1875 0.5625 0.950202
0.375 0.1875 0.5625 0.94512
0.28125 0.21875 0.53125 0.94827
0.3125 0.21875 0.53125 0.945903
0.28125 0.25 0.53125 0.960623
0.3125 0.25 0.53125 0.958194
0.28125 0.21875 0.5625 0.966771
0.3125 0.21875 0.5625 0.96514
0.28125 0.25 0.5625 0.976806
0.3125 0.25 0.5625 0.97514
0.34375 0.21875 0.53125 0.941809
0.375 0.21875 0.53125 0.936034
0.34375 0.25 0.53125 0.953993
0.375 0.25 0.53125 0.948068
0.34375 0.21875 0.5625 0.961701
0.375 0.21875 0.5625 0.956495
0.34375 0.25 0.5625 0.97163
0.375 0.25 0.5625 0.966316
0.28125 0.15625 0.59375 0.959807
0.3125 0.15625 0.59375 0.95953
0.28125 0.1875 0.59375 0.970839
0.3125 0.1875 0.59375 0.970556
0.28125 0.15625 0.625 0.97141
0.3125 0.15625 0.625 0.972966
0.28125 0.1875 0.625 0.980428
0.3125 0.1875 0.625 0.982014
0.34375 0.15625 0.59375 0.957456
0.375 0.15625 0.59375 0.95361
0.34375 0.1875 0.59375 0.968434
0.375 0.1875 0.59375 0.964499
0.34375 0.15625 0.625 0.972673
0.375 0.15625 0.625 0.970534
0.34375 0.1875 0.625 0.981715
0.375 0.1875 0.625 0.979536
0.28125 0.21875 0.59375 0.980241
0.3125 0.21875 0.59375 0.979952
0.28125 0.25 0.59375 0.987912
0.3125 0.25 0.59375 0.987618
0.28125 0.21875 0.625 0.9877
0.3125 0.21875 0.625 0.989309
0.28125 0.25 0.625 0.993144
0.3125 0.25 0.625 0.994771
0.34375 0.21875 0.59375 0.977789
0.375 0.21875 0.59375 0.973778
0.34375 0.25 0.59375 0.985422
0.375 0.25 0.59375 0.981347
0.34375 0.21875 0.625 0.989006
0.375 0.21875 0.625 0.986795
0.34375 0.25 0.625 0.994466
0.375 0.25 0.625 0.99223
0.40625 0.15625 0.53125 0.90104
0.4375 0.15625 0.53125 0.892629
0.40625 0.1875 0.53125 0.915452
0.4375 0.1875 0.53125 0.90677
0.40625 0.15625 0.5625 0.925736
0.4375 0.15625 0.5625 0.917608
0.40625 0.1875 0.5625 0.938366
0.4375 0.1875 0.5625 0.930015
0.46875 0.15625 0.53125 0.882849
0.5 0.15625 0.53125 0.871793
0.46875 0.1875 0.53125 0.896678
0.5 0.1875 0.53125 0.885274
0.46875 0.15625 0.5625 0.908008
0.5 0.15625 0.5625 0.897032
0.46875 0.1875 0.5625 0.920154
0.5 0.1875 0.5625 0.908883
0.40625 0.21875 0.53125 0.928641
0.4375 0.21875 0.53125 0.919708
0.40625 0.25 0.53125 0.940483
0.4375 0.25 0.53125 0.931321
0.40625 0.21875 0.5625 0.949578
0.4375 0.21875 0.5625 0.941027
0.40625 0.25 0.5625 0.959257
0.4375 0.25 0.5625 0.95053
0.46875 0.21875 0.53125 0.909327
0.5 0.21875 0.53125 0.8976
0.46875 0.25 0.53125 0.920677
0.5 0.25 0.53125 0.908657
0.46875 0.21875 0.5625 0.930931
0.5 0.21875 0.5625 0.919395
0.46875 0.25 0.5625 0.94023
0.5 0.25 0.5625 0.928464
0.40625 0.15625 0.59375 0.948034
0.4375 0.15625 0.59375 0.94079
0.40625 0.1875 0.59375 0.958795
0.4375 0.1875 0.59375 0.951385
0.40625 0.15625 0.625 0.966574
0.4375 0.15625 0.625 0.960839
0.40625 0.1875 0.625 0.975503
0.4375 0.1875 0.625 0.969661
0.46875 0.15625 0.59375 0.931955
0.5 0.15625 0.59375 0.921622
0.46875 0.1875 0.59375 0.94235
0.5 0.1875 0.59375 0.931785
0.46875 0.15625 0.625 0.953391
0.5 0.15625 0.625 0.944311
0.46875 0.1875 0.625 0.962075
0.5 0.1875 0.625 0.952829
0.40625 0.21875 0.59375 0.967963
0.4375 0.21875 0.59375 0.960411
0.40625 0.25 0.59375 0.975442
0.4375 0.25 0.59375 0.967774
0.40625 0.21875 0.625 0.982702
0.4375 0.21875 0.625 0.976773
0.40625 0.25 0.625 0.988092
0.4375 0.25 0.625 0.982098
0.46875 0.21875 0.59375 0.951204
0.5 0.21875 0.59375 0.940441
0.46875 0.25 0.59375 0.958426
0.5 0.25 0.59375 0.947499
0.46875 0.21875 0.625 0.969076
0.5 0.21875 0.625 0.959696
0.46875 0.25 0.625 0.974317
0.5 0.25 0.625 0.964836
0.28125 0 0.65625 0.915987
0.28125 0.03125 0.65625 0.930777
0.3125 0 0.65625 0.919368
0.3125 0.03125 0.65625 0.934269
0.28125 0.0625 0.65625 0.944293
0.3125 0.0625 0.65625 0.947888
0.28125 0 0.6875 0.919519
0.28125 0.03125 0.6875 0.933156
0.3125 0 0.6875 0.925232
0.3125 0.03125 0.6875 0.939043
0.28125 0.0625 0.6875 0.945442
0.3125 0.0625 0.6875 0.951489
0.34375 0 0.65625 0.921113
0.34375 0.03125 0.65625 0.936072
0.375 0 0.65625 0.921205
0.375 0.03125 0.65625 0.936167
0.34375 0.0625 0.65625 0.949745
0.375 0.0625 0.65625 0.949842
0.34375 0 0.6875 0.929327
0.34375 0.03125 0.6875 0.943264
0.375 0 0.6875 0.93176
0.375 0.03125 0.6875 0.945773
0.34375 0.0625 0.6875 0.955825
0.375 0.0625 0.6875 0.958401
0.28125 0.09375 0.65625 0.956405
0.3125 0.09375 0.65625 0.960094
0.28125 0.125 0.65625 0.966991
0.3125 0.125 0.65625 0.970764
0.28125 0.09375 0.6875 0.956257
0.3125 0.09375 0.6875 0.962445
0.28125 0.125 0.6875 0.965488
0.3125 0.125 0.6875 0.971798
0.34375 0.09375 0.65625 0.962
0.375 0.09375 0.65625 0.962099
0.34375 0.125 0.65625 0.972712
0.375 0.125 0.65625 0.972814
0.34375 0.09375 0.6875 0.966883
0.375 0.09375 0.6875 0.96952
0.34375 0.125 0.6875 0.976324
0.375 0.125 0.6875 0.979014
0.28125 0 0.71875 0.91423
0.28125 0.03125 0.71875 0.92693
0.3125 0 0.71875 0.922364
0.3125 0.03125 0.71875 0.935298
0.28125 0.0625 0.71875 0.938257
0.3125 0.0625 0.71875 0.946835
0.28125 0 0.75 0.900616
0.28125 0.03125 0.75 0.912674
0.3125 0 0.75 0.911032
0.3125 0.03125 0.75 0.923378
0.28125 0.0625 0.75 0.923387
0.3125 0.0625 0.75 0.93435
0.34375 0 0.71875 0.928957
0.34375 0.03125 0.71875 0.942081
0.375 0 0.71875 0.933937
0.375 0.03125 0.71875 0.947208
0.34375 0.0625 0.71875 0.953791
0.375 0.0625 0.71875 0.959049
0.34375 0 0.75 0.920036
0.34375 0.03125 0.75 0.932634
0.375 0 0.75 0.927536
0.375 0.03125 0.75 0.940347
0.34375 0.0625 0.75 0.943833
0.375 0.0625 0.75 0.951737
0.28125 0.09375 0.71875 0.948098
0.3125 0.09375 0.71875 0.956861
0.28125 0.125 0.71875 0.956352
0.3125 0.125 0.71875 0.965271
0.28125 0.09375 0.75 0.93265
0.3125 0.09375 0.75 0.943838
0.28125 0.125 0.75 0.940366
0.3125 0.125 0.75 0.951743
0.34375 0.09375 0.71875 0.963968
0.375 0.09375 0.71875 0.969341
0.34375 0.125 0.71875 0.972505
0.375 0.125 0.71875 0.977976
0.34375 0.09375 0.75 0.953518
0.375 0.09375 0.75 0.961589
0.34375 0.125 0.75 0.961589
0.375 0.125 0.75 0.9698
0.40625 0 0.65625 0.919642
0.40625 0.03125 0.65625 0.934552
0.4375 0 0.65625 0.916441
0.4375 0.03125 0.65625 0.931245
0.40625 0.0625 0.65625 0.948179
0.4375 0.0625 0.65625 0.944774
0.40625 0 0.6875 0.932504
0.40625 0.03125 0.6875 0.94654
0.4375 0 0.6875 0.931552
0.4375 0.03125 0.6875 0.945559
0.40625 0.0625 0.6875 0.95919
0.4375 0.0625 0.6875 0.958183
0.46875 0 0.65625 0.911637
0.46875 0.03125 0.65625 0.926282
0.5 0 0.65625 0.905278
0.5 0.03125 0.65625 0.919716
0.46875 0.0625 0.65625 0.939665
0.5 0.0625 0.65625 0.932907
0.46875 0 0.6875 0.928913
0.46875 0.03125 0.6875 0.94284
0.5 0 0.6875 0.924616
0.5 0.03125 0.6875 0.938412
0.46875 0.0625 0.6875 0.955391
0.5 0.0625 0.6875 0.950844
0.40625 0.09375 0.65625 0.960393
0.4375 0.09375 0.65625 0.956899
0.40625 0.125 0.65625 0.971069
0.4375 0.125 0.65625 0.967497
0.40625 0.09375 0.6875 0.970329
0.4375 0.09375 0.6875 0.969298
0.40625 0.125 0.6875 0.979839
0.4375 0.125 0.6875 0.978788
0.46875 0.09375 0.65625 0.951657
0.5 0.09375 0.65625 0.944724
0.46875 0.125 0.65625 0.962138
0.5 0.125 0.65625 0.955051
0.46875 0.09375 0.6875 0.96644
